Datetime,Concentration,Country_code,Country,City,Pollutant,Year,Month,Day
2015-07-15 00:00:00+01:00,1.4,IS,Island,Reykjavík,PM10,2015,7,15
2015-07-16 00:00:00+01:00,6.28,IS,Island,Reykjavík,PM10,2015,7,16
2015-07-17 00:00:00+01:00,8.04,IS,Island,Reykjavík,PM10,2015,7,17
2015-07-18 00:00:00+01:00,15.92,IS,Island,Reykjavík,PM10,2015,7,18
2015-07-19 00:00:00+01:00,10.94,IS,Island,Reykjavík,PM10,2015,7,19
2015-07-20 00:00:00+01:00,5.03,IS,Island,Reykjavík,PM10,2015,7,20
2015-07-21 00:00:00+01:00,8.2,IS,Island,Reykjavík,PM10,2015,7,21
2015-07-22 00:00:00+01:00,9.67,IS,Island,Reykjavík,PM10,2015,7,22
2015-07-23 00:00:00+01:00,5.05,IS,Island,Reykjavík,PM10,2015,7,23
2015-07-24 00:00:00+01:00,10.15,IS,Island,Reykjavík,PM10,2015,7,24
2015-07-25 00:00:00+01:00,9.79,IS,Island,Reykjavík,PM10,2015,7,25
2015-07-26 00:00:00+01:00,10.03,IS,Island,Reykjavík,PM10,2015,7,26
2015-07-27 00:00:00+01:00,8.68,IS,Island,Reykjavík,PM10,2015,7,27
2015-07-28 00:00:00+01:00,17.29,IS,Island,Reykjavík,PM10,2015,7,28
2015-07-29 00:00:00+01:00,6.86,IS,Island,Reykjavík,PM10,2015,7,29
2015-07-30 00:00:00+01:00,10.13,IS,Island,Reykjavík,PM10,2015,7,30
2015-07-31 00:00:00+01:00,20.15,IS,Island,Reykjavík,PM10,2015,7,31
2015-08-01 00:00:00+01:00,4.07,IS,Island,Reykjavík,PM10,2015,8,1
2015-08-02 00:00:00+01:00,8.76,IS,Island,Reykjavík,PM10,2015,8,2
2015-08-03 00:00:00+01:00,9.85,IS,Island,Reykjavík,PM10,2015,8,3
2015-08-04 00:00:00+01:00,14.41,IS,Island,Reykjavík,PM10,2015,8,4
2015-08-05 00:00:00+01:00,44.75,IS,Island,Reykjavík,PM10,2015,8,5
2015-08-06 00:00:00+01:00,10.62,IS,Island,Reykjavík,PM10,2015,8,6
2015-08-07 00:00:00+01:00,16.28,IS,Island,Reykjavík,PM10,2015,8,7
2015-08-08 00:00:00+01:00,6.28,IS,Island,Reykjavík,PM10,2015,8,8
2015-08-09 00:00:00+01:00,3.68,IS,Island,Reykjavík,PM10,2015,8,9
2015-08-10 00:00:00+01:00,23.56,IS,Island,Reykjavík,PM10,2015,8,10
2015-08-11 00:00:00+01:00,11.67,IS,Island,Reykjavík,PM10,2015,8,11
2015-08-12 00:00:00+01:00,18.05,IS,Island,Reykjavík,PM10,2015,8,12
2015-08-13 00:00:00+01:00,3.46,IS,Island,Reykjavík,PM10,2015,8,13
2015-08-14 00:00:00+01:00,6.84,IS,Island,Reykjavík,PM10,2015,8,14
2015-08-15 00:00:00+01:00,8.11,IS,Island,Reykjavík,PM10,2015,8,15
2015-08-16 00:00:00+01:00,10.54,IS,Island,Reykjavík,PM10,2015,8,16
2015-08-17 00:00:00+01:00,5.28,IS,Island,Reykjavík,PM10,2015,8,17
2015-08-18 00:00:00+01:00,8.23,IS,Island,Reykjavík,PM10,2015,8,18
2015-08-19 00:00:00+01:00,4.0,IS,Island,Reykjavík,PM10,2015,8,19
2015-08-20 00:00:00+01:00,18.11,IS,Island,Reykjavík,PM10,2015,8,20
2015-08-21 00:00:00+01:00,7.29,IS,Island,Reykjavík,PM10,2015,8,21
2015-08-22 00:00:00+01:00,42.13,IS,Island,Reykjavík,PM10,2015,8,22
2015-08-23 00:00:00+01:00,9.29,IS,Island,Reykjavík,PM10,2015,8,23
2015-08-24 00:00:00+01:00,6.37,IS,Island,Reykjavík,PM10,2015,8,24
2015-08-25 00:00:00+01:00,4.36,IS,Island,Reykjavík,PM10,2015,8,25
2015-08-26 00:00:00+01:00,18.45,IS,Island,Reykjavík,PM10,2015,8,26
2015-08-27 00:00:00+01:00,13.43,IS,Island,Reykjavík,PM10,2015,8,27
2015-08-28 00:00:00+01:00,13.63,IS,Island,Reykjavík,PM10,2015,8,28
2015-08-29 00:00:00+01:00,5.19,IS,Island,Reykjavík,PM10,2015,8,29
2015-08-30 00:00:00+01:00,10.35,IS,Island,Reykjavík,PM10,2015,8,30
2015-08-31 00:00:00+01:00,11.64,IS,Island,Reykjavík,PM10,2015,8,31
2015-09-01 00:00:00+01:00,6.65,IS,Island,Reykjavík,PM10,2015,9,1
2015-09-02 00:00:00+01:00,17.02,IS,Island,Reykjavík,PM10,2015,9,2
2015-09-03 00:00:00+01:00,5.53,IS,Island,Reykjavík,PM10,2015,9,3
2015-09-04 00:00:00+01:00,8.07,IS,Island,Reykjavík,PM10,2015,9,4
2015-09-05 00:00:00+01:00,5.83,IS,Island,Reykjavík,PM10,2015,9,5
2015-09-06 00:00:00+01:00,9.52,IS,Island,Reykjavík,PM10,2015,9,6
