Location,Year,Percent deaths,upper,lower
Estonia,2003,0.0127938264412042,0.01503239257196,0.0116729457072864
Estonia,2004,0.0133090492323272,0.0154952422969621,0.0121695617324168
Estonia,2005,0.0133635135086734,0.015655090899301,0.0121954852439728
Estonia,2006,0.0137572294064234,0.0160461536231969,0.0125415482807465
Estonia,2007,0.0140834414086352,0.0163597822303335,0.0128547561246811
Estonia,2008,0.0144343821019452,0.0167849107546849,0.0131005705368827
Estonia,2009,0.0146554868936748,0.0170835502506674,0.0132616206874112
Estonia,2010,0.015068826674479,0.0174888409604993,0.0136944098027858
Estonia,2011,0.0152918974083086,0.0177816448820469,0.0138835416666597
Estonia,2012,0.0156858475441804,0.0182341412340285,0.0142686960175952
Estonia,2013,0.0159346130152965,0.0185392606577752,0.014458379112516
Estonia,2014,0.0165331301425328,0.019168741368117,0.0149293253444741
Estonia,2015,0.0166170245154041,0.0193810907179853,0.0149646038410115
Estonia,2016,0.0165931578257652,0.0193498492122399,0.0148963021051712
Estonia,2017,0.0164311062997137,0.0193663275109261,0.0145898068206063
Estonia,2018,0.0163309152729278,0.0193703425269839,0.0143245401166919
Estonia,2019,0.0162415183971938,0.019269572413974,0.0141671106058544
Finland,1990,0.0204103553460194,0.0230343875192394,0.0185827793444846
Finland,1991,0.0203914942484154,0.0229858001572982,0.0185721388046235
Finland,1992,0.0206361594521185,0.0231850167512133,0.0188721492432849
Finland,1993,0.0209593314303004,0.0235380747044296,0.0192401691032344
Finland,1994,0.0212327414004198,0.0237416730637494,0.0195138460110442
Finland,1995,0.021879424330393,0.0243151567517893,0.0202193090630767
Finland,1996,0.0227669914841842,0.025180163490135,0.021094991604237
Finland,1997,0.0235295498865472,0.0257146067584605,0.0218155080636019
Finland,1998,0.024351902286414,0.0265032773312512,0.02255902120433
Finland,1999,0.0247008018642287,0.026905736700406,0.0228623466618468
Finland,2000,0.0247585294669311,0.0270444408752194,0.022915909362777
Finland,2001,0.0250960980314531,0.0274833734358429,0.0231858840044781
Finland,2002,0.025100652066299,0.027474459687533,0.0230919068050505
Finland,2003,0.0251535133412695,0.0275775837589882,0.0230414778420485
Finland,2004,0.0250867145206063,0.0276378282855959,0.0228445548357958
Finland,2005,0.0256600558451947,0.0282793268159459,0.0232728178209155
Finland,2006,0.0262050976901879,0.0289039220727747,0.0236150517126064
Finland,2007,0.0264061288548682,0.0292794231092266,0.0237065334893205
Finland,2008,0.0265609111206019,0.0294677765744622,0.0237066168652751
Finland,2009,0.0270234459261402,0.0299510137712537,0.0240750020998083
Finland,2010,0.0272334158917539,0.0302388163472645,0.0242365185656084
Finland,2011,0.0275822125960706,0.0305750381112416,0.0245725477512022
Finland,2012,0.0277607138605842,0.0309701315927315,0.0244676462365466
Finland,2013,0.0279275205346719,0.0312610793931388,0.0245683746439713
Finland,2014,0.0280647348630053,0.0315001808366128,0.024709619059208
Finland,2015,0.0282573319215227,0.0319136460388763,0.0246288299858004
Finland,2016,0.0284293172014584,0.0324447219375002,0.0246038071133702
Finland,2017,0.0284791435077297,0.0325440766147063,0.0245470872191282
Finland,2018,0.0285012057751526,0.032643077012675,0.0242875247569888
Finland,2019,0.0285440783976842,0.0328658071268305,0.0242899059125857
France,1990,0.034256376372691,0.0375566278630193,0.0298553849938917
France,1991,0.0338345227431582,0.0370932538760814,0.0294885710667755
